Date,BTAL,GLD,QQQ,SPY,VXUS
2018-03-01,16.263330459594727,124.72000122070312,156.09622192382812,236.26385498046875,44.019405364990234
2018-03-02,16.254657745361328,125.38999938964844,157.52923583984375,237.4818115234375,44.14445495605469
2018-03-05,16.2373104095459,125.18000030517578,159.27548217773438,240.22665405273438,44.324222564697266
2018-03-06,16.176589965820312,126.52999877929688,159.9492950439453,240.8355712890625,44.66031265258789
2018-03-07,16.202611923217773,125.72000122070312,160.31944274902344,240.74725341796875,44.6134033203125
2018-03-08,16.202611923217773,125.41999816894531,161.20205688476562,241.9122772216797,44.70720672607422
2018-03-09,16.089853286743164,125.54000091552734,164.33380126953125,246.1221923828125,45.1292724609375
2018-03-12,16.124549865722656,125.54000091552734,165.2069091796875,245.81326293945312,45.20743179321289
2018-03-13,16.11587905883789,125.77999877929688,162.95773315429688,244.22462463378906,44.88697052001953
2018-03-14,16.11587905883789,125.69999694824219,162.92919921875,242.97134399414062,45.004215240478516
2018-03-15,16.298025131225586,124.9000015258789,162.78688049316406,242.70663452148438,44.941688537597656
2018-03-16,16.298025131225586,124.5999984741211,162.3029022216797,242.96981811523438,44.855709075927734
2018-03-19,16.306699752807617,124.87000274658203,158.83999633789062,239.6824188232422,44.464908599853516
2018-03-20,16.306699752807617,124.30999755859375,159.36273193359375,240.0900421142578,44.60559844970703
2018-03-21,16.167919158935547,126.4800033569336,158.6688690185547,239.6291961669922,44.730655670166016
2018-03-22,16.410785675048828,125.9800033569336,154.75253295898438,233.63914489746094,43.7614860534668
2018-03-23,16.57558822631836,127.61000061035156,150.67454528808594,228.6592559814453,43.26124572753906
2018-03-26,16.436809539794922,128.27999877929688,156.27345275878906,234.9151153564453,44.14830017089844
2018-03-27,16.636302947998047,127.48999786376953,151.21640014648438,230.91880798339844,43.67030334472656
2018-03-28,16.809776306152344,125.7300033569336,149.4768829345703,230.23648071289062,43.819175720214844
2018-03-29,16.809776306152344,125.79000091552734,152.21453857421875,233.17832946777344,44.31285095214844
2018-04-02,16.896514892578125,127.26000213623047,147.82286071777344,228.1453094482422,43.623287200927734
2018-04-03,16.818450927734375,126.30000305175781,149.4863739013672,231.0694122314453,44.03075408935547
2018-04-04,16.94856071472168,126.44999694824219,151.84376525878906,233.5417022705078,44.101280212402344
2018-04-05,16.7056941986084,125.80000305175781,152.70884704589844,235.38475036621094,44.391204833984375
2018-04-06,16.931211471557617,126.38999938964844,148.8875274658203,230.13900756835938,43.928890228271484
2018-04-09,16.896514892578125,126.81999969482422,149.93316650390625,231.27325439453125,44.257999420166016
2018-04-10,16.723039627075195,127.12000274658203,153.2411346435547,234.95057678222656,44.783023834228516
2018-04-11,16.757732391357422,128.11000061035156,152.35708618164062,233.71885681152344,44.64979934692383
2018-04-12,16.662324905395508,126.62000274658203,154.19174194335938,235.64170837402344,44.77518081665039
2018-04-13,16.592931747436523,127.44999694824219,153.39320373535156,234.95057678222656,44.70465850830078
2018-04-16,16.697021484375,127.62999725341797,154.56240844726562,236.88232421875,44.79085922241211
2018-04-17,16.697021484375,127.75,157.88941955566406,239.41651916503906,44.98675537109375
2018-04-18,16.697021484375,127.8499984741211,158.21258544921875,239.59375,45.2453498840332
2018-04-19,16.697021484375,127.5999984741211,156.7582550048828,238.2646026611328,45.0494384765625
2018-04-20,16.618953704833984,126.62999725341797,154.2772674560547,236.2442626953125,44.76734924316406
2018-04-23,16.618953704833984,125.62000274658203,153.88751220703125,236.20883178710938,44.634132385253906
2018-04-24,16.610280990600586,126.2300033569336,150.62704467773438,233.02774047851562,44.44607162475586
2018-04-25,16.610280990600586,125.41000366210938,150.80760192871094,233.60366821289062,44.30501937866211
2018-04-26,16.662324905395508,124.97000122070312,153.98260498046875,235.9784393310547,44.626304626464844
2018-04-27,16.723039627075195,125.5,154.07765197753906,236.19993591308594,44.73600387573242
2018-04-30,16.78375816345215,124.58999633789062,152.98446655273438,234.38345336914062,44.51658630371094
2018-05-01,16.78375816345215,123.70999908447266,154.7334747314453,234.79994201660156,44.41471862792969
2018-05-02,16.679670333862305,123.6500015258789,153.82095336914062,233.22264099121094,44.29718780517578
2018-05-03,16.679670333862305,124.27999877929688,153.8019561767578,232.7086944580078,44.391204833984375
2018-05-04,16.792430877685547,124.54000091552734,156.72018432617188,235.721435546875,44.524436950683594
2018-05-07,16.74906349182129,124.56999969482422,158.0224609375,236.51895141601562,44.45391845703125
2018-05-08,16.723039627075195,124.58999633789062,157.86087036132812,236.51895141601562,44.57144546508789
2018-05-09,16.697021484375,124.33000183105469,159.5814208984375,238.80516052246094,44.61846160888672
2018-05-10,16.57558822631836,125.18000030517578,161.23538208007812,241.03814697265625,45.08079147338867
2018-05-11,16.601606369018555,125.0,161.08331298828125,241.77359008789062,45.135643005371094
2018-05-14,16.471500396728516,124.48999786376953,161.35902404785156,241.88876342773438,45.18266296386719
2018-05-15,16.462825775146484,122.4800033569336,159.57191467285156,240.22293090820312,44.75950622558594
2018-05-16,16.462825775146484,122.29000091552734,160.6270751953125,241.23304748535156,44.97891616821289
2018-05-17,16.462825775146484,122.36000061035156,160.00917053222656,241.02926635742188,44.87704849243164
2018-05-18,16.306699752807617,122.41000366210938,159.18218994140625,240.42666625976562,44.681148529052734
2018-05-21,16.28067970275879,122.4800033569336,160.07568359375,242.2343292236328,44.97891616821289
2018-05-22,16.211286544799805,122.41000366210938,159.86656188964844,241.5608673095703,44.9632453918457
2018-05-23,16.211286544799805,122.54000091552734,161.21644592285156,242.2254638671875,44.57927703857422
2018-05-24,16.514869689941406,123.58999633789062,161.16888427734375,241.72930908203125,44.42255401611328
2018-05-25,16.57558822631836,123.20999908447266,161.3304443359375,241.1532440185547,44.257999420166016
2018-05-29,16.697021484375,123.19000244140625,160.61753845214844,238.3798065185547,43.38819885253906
2018-05-30,16.679670333862305,123.37000274658203,161.7677459716797,241.5608673095703,43.952396392822266
2018-05-31,16.723039627075195,123.0999984741211,161.6632080078125,240.08103942871094,43.787837982177734
2018-06-01,16.68834686279297,122.48999786376953,164.20126342773438,242.43812561035156,44.18747329711914
2018-06-04,16.670995712280273,122.37000274658203,165.68409729003906,243.59005737304688,44.3520393371582
2018-06-05,16.670995712280273,122.8499984741211,166.1973876953125,243.7673797607422,44.257999420166016
2018-06-06,16.523544311523438,122.91999816894531,167.16693115234375,245.80532836914062,44.71249771118164
2018-06-07,16.523544311523438,122.86000061035156,165.80763244628906,245.77879333496094,44.35987091064453
2018-06-08,16.523544311523438,123.01000213623047,165.817138671875,246.50534057617188,44.42255401611328
2018-06-11,16.462825775146484,123.2300033569336,166.2639617919922,246.833251953125,44.61846160888672
2018-06-12,16.644977569580078,122.81999969482422,167.138427734375,247.15219116210938,44.430397033691406
2018-06-13,16.697021484375,123.19000244140625,167.12892150878906,246.36358642578125,44.39905548095703
2018-06-14,16.697021484375,123.37999725341797,168.8209228515625,246.98391723632812,44.2344970703125
2018-06-15,16.827125549316406,121.33999633789062,168.23159790039062,246.66883850097656,43.93673324584961
2018-06-18,16.801105499267578,121.11000061035156,168.13441467285156,246.1614227294922,43.591941833496094
2018-06-19,16.922536849975586,120.80000305175781,167.65809631347656,245.2178955078125,43.13744354248047
2018-06-20,16.853147506713867,120.26000213623047,168.84884643554688,245.63629150390625,43.2628288269043
2018-06-21,16.853147506713867,120.05000305175781,167.38186645507812,244.09640502929688,42.863189697265625
2018-06-22,16.991928100585938,120.33999633789062,167.0103302001953,244.5414276123047,43.317115783691406
2018-06-25,17.22612190246582,119.88999938964844,163.24755859375,241.21255493164062,42.722965240478516
2018-06-26,17.22612190246582,119.26000213623047,163.91439819335938,241.7466278076172,42.77842330932617
