Date,Super_Ensemble,SPY_BH
2021-05-24,1.5192219670676732,1.6549464101855154
2021-05-25,1.5260010443492065,1.651274264139521
2021-05-26,1.5274362538912098,1.654551445102616
2021-05-27,1.5245786180183625,1.6554199823256308
2021-05-28,1.530822799542308,1.6583811912224058
2021-05-31,1.5325838040735646,1.6583811912224058
2021-06-01,1.5314895441867855,1.6569202063750417
2021-06-02,1.5344232325471021,1.6595258180440855
2021-06-03,1.5239777086162103,1.6533666785070387
2021-06-04,1.538847118233717,1.6684884377509905
2021-06-07,1.5429202578075736,1.6668694668704667
2021-06-08,1.5419907215520554,1.6672251927513193
2021-06-09,1.537130710939696,1.6647376846477808
2021-06-10,1.5474412876391188,1.6724757839445759
2021-06-11,1.5491260616951075,1.675239510299901
2021-06-14,1.5547311506414632,1.6789903920562321
2021-06-15,1.549518414408105,1.6759106936345873
2021-06-16,1.5433971506282056,1.6665536234572687
2021-06-17,1.5407066170084618,1.6660009296474523
2021-06-18,1.5317350005182433,1.6435262585523738
2021-06-21,1.5388299508597187,1.6670543414060133
2021-06-22,1.547456603747647,1.6759667863955467
2021-06-23,1.5494630501063031,1.673946932388536
2021-06-24,1.5559675795826493,1.6838494918008693
2021-06-25,1.5584829333070689,1.6898307040709293
2021-06-28,1.5669359271038725,1.6932373100742184
2021-06-29,1.5641074052963537,1.6941481741741953
2021-06-30,1.565808654261024,1.6955741653725207
2021-07-01,1.5658016970705795,1.7049617263396266
2021-07-02,1.5768353810921119,1.717994030237855
2021-07-05,1.5783362712911697,1.717994030237855
2021-07-06,1.584343343558652,1.7148646717113243
2021-07-07,1.5853337161597219,1.7209251343042071
2021-07-08,1.575590233221985,1.7069028446363008
2021-07-09,1.5783842848268617,1.725123728923239
2021-07-12,1.5845045565876987,1.731303067000356
2021-07-13,1.5875273517671478,1.7254011050531188
2021-07-14,1.591419645602092,1.727975839973011
2021-07-15,1.5888292790333274,1.7220737493726526
2021-07-16,1.5769445276933713,1.708566458149973
2021-07-19,1.5647038639233337,1.6833344933556424
2021-07-20,1.5735001751316606,1.7074573395898176
2021-07-21,1.5767295569866628,1.7212813747975455
2021-07-22,1.5873446932873239,1.7248862352610133
2021-07-23,1.596480320063165,1.7426317462641356
2021-07-26,1.5929070427176553,1.74690959120599
2021-07-27,1.5855124848327142,1.7389481500903308
2021-07-28,1.5906494314476771,1.7382350258380466
2021-07-29,1.5964288771540975,1.7454442321524961
2021-07-30,1.5842060359388437,1.7369674066322454
2021-08-02,1.586231287543971,1.7333231783136092
2021-08-03,1.594587972555929,1.7474247183043383
2021-08-04,1.6005435160910921,1.7388290172998533
2021-08-05,1.603658240018674,1.7498410812317062
2021-08-06,1.5914079339311693,1.752732560136647
2021-08-09,1.5854509685218934,1.751306697591443
2021-08-10,1.5792518677725567,1.7534850522440997
2021-08-11,1.5792586205617314,1.75784240481502
2021-08-12,1.5801767015484978,1.7631102355265527
2021-08-13,1.5815767146884805,1.766319101682149
2021-08-16,1.5838358469090241,1.7704780711397692
2021-08-17,1.5715256686197416,1.7588721443992308
2021-08-18,1.5652020427502011,1.7396212632218386
2021-08-19,1.5599777347502242,1.742314616319722
2021-08-20,1.5646335270656873,1.7561785339951042
2021-08-23,1.584060001994942,1.7716266862082144
2021-08-24,1.5940713272448284,1.774439172096575
2021-08-25,1.5944380296199763,1.7781627793911556
2021-08-26,1.5858648964557642,1.7676658425576512
2021-08-27,1.5988512571053048,1.7834703639172214
2021-08-30,1.607277884198392,1.7913131868548895
2021-08-31,1.6151903640327248,1.788659587571539
2021-09-01,1.6166255017593703,1.7896099481798056
2021-09-02,1.6120428375986375,1.795116044472293
2021-09-03,1.6209097060271958,1.7946801676967674
2021-09-06,1.622021315840215,1.7946801676967674
2021-09-07,1.6136419102893789,1.7882632073043034
2021-09-08,1.6069620093432093,1.7860847239985256
2021-09-09,1.598172384040433,1.7784398982147933
2021-09-10,1.591230025123208,1.7644177372000085
2021-09-13,1.5931823846070658,1.76893320445721
2021-09-14,1.594921608393516,1.7593872714975796
2021-09-15,1.6001931948049157,1.7740826742969944
2021-09-16,1.5896710291128904,1.7712704457148767
2021-09-17,1.5808661569842026,1.7540163896357528
2021-09-20,1.565789362506377,1.7247695468798434
2021-09-21,1.5685969954897525,1.7231402837496022
2021-09-22,1.5755487927967249,1.7399489427222117
2021-09-23,1.5798585893936536,1.7610894809476916
2021-09-24,1.5797835036224805,1.7639902228773778
2021-09-27,1.575403839818664,1.7589440614941305
2021-09-28,1.544535339334909,1.7234978107741554
2021-09-29,1.5364561096519336,1.7263986813569632
2021-09-30,1.5387235559280121,1.7052982829053807
2021-10-01,1.5392995548579462,1.7255641085580153
2021-10-04,1.5242155916336044,1.7033112354443434
2021-10-05,1.5270968967993517,1.7210339748449666
2021-10-06,1.5269691722175363,1.7281868310922142
2021-10-07,1.5391907816802457,1.7431282186598713
2021-10-08,1.5348736166052475,1.739948942722212
2021-10-11,1.5278855478507338,1.7273525155995093
2021-10-12,1.5198555549359725,1.723100401281948
2021-10-13,1.5346916652124842,1.7292995519397707
2021-10-14,1.5562265601341454,1.7583873794375484
2021-10-15,1.5604727050611535,1.77177901150403
2021-10-18,1.566061131270713,1.7770240706130633
2021-10-19,1.5769946884213406,1.790733733195808
2021-10-20,1.5777869949525667,1.7977673279994568
2021-10-21,1.5816897974023505,1.8024564769706373
2021-10-22,1.5776414254437945,1.8005886909531987
2021-10-25,1.5896117945821644,1.8102451369441679
2021-10-26,1.5937395909631358,1.8118741427681662
2021-10-27,1.5919501735673045,1.8038470885605595
2021-10-28,1.599766028036387,1.8212523120574056
2021-10-29,1.5954063489483807,1.8249480016246282
2021-11-01,1.6011768959007355,1.8280871377883905
2021-11-02,1.6092936778949511,1.835478130963471
2021-11-03,1.6098460105390555,1.846684203802494
2021-11-04,1.6256708409008116,1.85538707285716
2021-11-05,1.6294362679231427,1.8618242317896943
2021-11-08,1.6294703848335563,1.8634137411054024
2021-11-09,1.6262957049791475,1.857254472915234
2021-11-10,1.613472401792572,1.8423129566944556
2021-11-11,1.6170635590182334,1.8429091352593274
2021-11-12,1.6311728465593467,1.856817309608494
2021-11-15,1.6347139331800549,1.8574533706410201
2021-11-16,1.6379338326887563,1.8648046100015676
2021-11-17,1.636107503361953,1.8602744762885188
2021-11-18,1.6411410533044077,1.8665927597368188
2021-11-19,1.645727593389131,1.863254725847271
2021-11-22,1.638284268451635,1.858009538085116
2021-11-23,1.62960705202204,1.8604732453611832
2021-11-24,1.6310231661832624,1.8654405423809721
2021-11-25,1.6274447313925344,1.8654405423809721
2021-11-26,1.6022835214696658,1.823835280777072
2021-11-29,1.615876568828292,1.846207543987464
2021-11-30,1.5909999274252185,1.81028476210558
2021-12-01,1.5888609468989268,1.7901775657517125
2021-12-02,1.6014372562134727,1.8175966336109592
2021-12-03,1.5925908600563705,1.8017809194298218
2021-12-06,1.600339875987731,1.8231198407686016
2021-12-07,1.629996528892025,1.8608307723857365
2021-12-08,1.6348729869734322,1.8657583155909927
2021-12-09,1.6249170027002438,1.8531615025089256
2021-12-10,1.6325665203658188,1.8706060938609401
2021-12-13,1.6206122063016157,1.8540358291224064
2021-12-14,1.6070242922029305,1.8412798721290864
2021-12-15,1.6276548436292504,1.870050183723087
2021-12-16,1.6134004259293215,1.8535590406542546
2021-12-17,1.6086686187941797,1.833832014274318
2021-12-20,1.59092369151006,1.814331932000647
2021-12-21,1.612260137034026,1.8465527203123564
2021-12-22,1.6279079693344538,1.8650156011207712
2021-12-23,1.6373148689971406,1.876620241330095
2021-12-24,1.6397616964758872,1.876620241330095
2021-12-27,1.6530887691702718,1.903178105194251
2021-12-28,1.6507765644331007,1.9016228176088525
2021-12-29,1.6461604025043504,1.904055262176404
2021-12-30,1.6432301039064696,1.8987918056710011
2021-12-31,1.640443571767948,1.8940064241649646
2022-01-03,1.6434525615270845,1.9049726875855757
2022-01-04,1.6374876599461001,1.9043341821437418
2022-01-05,1.6055338056868063,1.867767105429558
2022-01-06,1.5966563377388405,1.8660127914652522
2022-01-07,1.5944801752004634,1.8586353068679256
2022-01-10,1.5923273754507163,1.8563222523970946
2022-01-11,1.6098733895945794,1.8732303602325973
2022-01-12,1.6199198445129575,1.8782946617059713
2022-01-13,1.5966478471749876,1.8524144138325753
2022-01-14,1.5946272655799638,1.853172180718008
2022-01-17,1.5908819652685475,1.853172180718008
2022-01-18,1.5668167142192515,1.8203532840446046
2022-01-19,1.5595431503080521,1.8014511814795058
2022-01-20,1.5501698983218255,1.7815129066741227
2022-01-21,1.5223813788005036,1.7465403567473843
2022-01-24,1.518307049681114,1.7539577238123651
2022-01-25,1.5145382179811253,1.7325437977037708
2022-01-26,1.5091691067471604,1.7281971233419322
2022-01-27,1.4948826560806132,1.7196635617951153
2022-01-28,1.5083841260668427,1.7623718952624623
2022-01-31,1.5137848210808058,1.7941139653091982
2022-02-01,1.5177943671376355,1.8062368202917856
2022-02-02,1.5244030070392542,1.8237827903035149
2022-02-03,1.5237927649824994,1.7809145410061862
2022-02-04,1.5354221546635327,1.789288829988629
2022-02-07,1.5351322778016818,1.7835466552182524
2022-02-08,1.5318876451426033,1.7982213448651112
2022-02-09,1.5476090926030899,1.824540171229584
2022-02-10,1.5430705150439463,1.7917615429831995
2022-02-11,1.5531945175004462,1.7564299221944504
2022-02-14,1.552044305563498,1.7506877474240736
